Name,SMILES,MW,LogP,HBD,HBA,RotB,TPSA
NPA015262,CCCc1cccc(=O)o1,138.16599999999997,1.5923,0,2,2,30.21
NPA015263,COC(=O)[C@@]12Oc3ccc(O)cc3[C@@H]1C(=O)C(O)=C2c1ccc(O)c(O)c1,370.3130000000001,1.7431999999999999,4,8,2,133.52
NPA015264,CN1C(=O)c2ccccc2NC(=O)C12OC2c1ccccc1,294.31,2.1784999999999997,1,3,1,61.940000000000005
NPA015265,CCCc1cc(O)cc(O)c1C(=O)Oc1cc(O)cc(CCC)c1C(=O)O,374.3890000000001,3.6258000000000035,4,6,7,124.29
NPA015267,C=C[C@]1(C)C=C2C(=O)c3c(NC=O)cccc3C(C)(C)[C@H]2C[C@H]1O,325.40800000000013,3.2283000000000017,2,3,3,66.4
NPA015268,C[C@@]12CC[C@@H](O)[C@]3(C)C4=CC(=O)OCC4=C[C@@H](OC1=O)C23,290.315,1.1184999999999998,1,5,0,72.83
NPA015270,COC(=O)c1c(Cl)ccc2oc3cc(CO)cc(O)c3c(=O)c12,334.711,2.5841000000000016,2,6,2,96.97000000000001
NPA015272,CC1=C[C@H]2O[C@@H]3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@@](C)(C34CO4)[C@@]2(C)CC1,404.50300000000004,2.445100000000001,2,6,5,88.52000000000001
NPA015275,COc1cc(/C=N\O)nc(-c2ccccn2)c1,229.239,1.9603,1,5,3,67.60000000000001
NPA015277,O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21,305.33700000000005,2.461099999999999,3,2,2,73.99
NPA015278,CC[C@@H](C)/C=C(C)/C=C/C(O)=C1C(=O)N[C@@H]([C@@H](O)c2ccc(O)cc2)C1=O,371.43300000000005,2.8538000000000006,4,5,6,106.86000000000001
NPA015279,O=C1CC[C@@H]([C@@H](O)c2ccccc2)O1,192.214,1.4256,1,3,2,46.53
NPA015282,COC(=O)c1ccc(C(=O)OC)cc1,194.18599999999998,1.2597999999999998,0,4,2,52.60000000000001
NPA015284,C[C@H]1CCN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@]12C(=O)N4,463.57800000000015,3.3390000000000013,2,5,0,79.9
NPA015285,C/C(=C\Cc1c(C)c(=O)c2ccccc2n1C)CCC1OC1(C)C,325.452,4.293320000000003,0,3,5,34.53
NPA015286,O=C1C(Cc2ccccc2)=N/C(=C(/O)c2ccccc2)C(=O)N1O,322.32000000000005,2.3548999999999998,2,5,3,90.19999999999999
NPA015288,C=Cc1ccccc1,104.15199999999997,2.3296,0,0,1,0.0
NPA015292,C=C(CO)[C@@]12C=C3C(=O)C[C@H](C(C)C)[C@@]3(C)C[C@@H](O)[C@]1(C)CC(=O)O2,348.4390000000001,2.1692000000000005,2,5,3,83.83000000000001
NPA015293,CC1=C[C@@H]2O[C@]3(C)C[C@@H](O)C[C@]3(C)[C@@]2(C)CC1,236.355,3.0513000000000012,1,2,0,29.46
NPA015297,O=C1CCC2=C1C(O)OC1=C2[C@@]2(Cc3ccc(cc3)Oc3cc(ccc3O)CCOC2=O)OC1=O,476.4370000000003,2.3841000000000006,2,9,0,128.59
NPA015299,CCCCC[C@@H]1C(=O)CC[C@@H]1CCCCCC(=O)O,268.3969999999999,4.1971000000000025,1,2,10,54.370000000000005
NPA015300,CO[C@@H]1C(=O)c2coc3c2[C@@](C)(c2ccc4c(c2C3=O)CCC4=O)[C@@H]1O,352.34200000000016,1.8311000000000002,1,6,1,93.81
NPA015301,CS[C@@]12CC3=CC=C[C@H](O)[C@H]3N1C(=O)[C@]1(SC)CC3=CC=C[C@H](O)[C@H]3N1C2=O,418.5400000000001,1.0345999999999995,2,6,2,81.08000000000001
NPA015305,C=C(C)[C@@H]1[C@H](O)C[C@]2(C)Oc3c(C)c4c(c(OC)c3C[C@@H]2[C@@]1(C)CCC(=O)O)C(=O)OC4,444.5240000000002,3.8118200000000027,2,6,5,102.29
NPA015306,Cc1ccc2c3c(ccc2c1)C(=O)c1c(ccc2c1N[C@@]1(C)C[C@H]2O[C@H](C)[C@H]1O)C3=O,413.4730000000001,4.318620000000005,2,5,0,75.63
NPA015308,C[C@H](CCCC[C@@H]1C[C@@H](O)CC(=O)O1)C[C@@H](C)CC[C@@H](C)O,314.466,3.4366000000000025,2,4,10,66.76
NPA015310,COC(=O)[C@]1([C@H]2OC(=O)[C@H](O)[C@@H]2C)CC(=O)c2c(O)cccc2O1,336.29600000000005,0.19159999999999977,2,8,2,119.36000000000001
NPA015311,C/C=C(\C)C(=O)Nc1ccn([C@H]2CC[C@H](O)[C@@H](C)O2)c(=O)n1,307.35,1.2063999999999997,2,6,3,93.45
NPA015312,C=C/C=C/C/C=C/C,108.18399999999998,2.6948000000000008,0,0,3,0.0
NPA015315,CC[C@@H](C)C[C@@H](C)/C=C(C)/C=C/C=C/C(O)=C1\C(=O)NC(Cc2ccc(O)cc2)C1=O,423.5530000000001,4.945300000000005,3,4,9,86.63000000000001
NPA015317,CC(=O)C(C)C(=O)c1cc2c(CO)c(C)c(O)c(O)c2oc1=O,320.297,1.4127199999999998,3,7,4,125.03999999999999
NPA015318,CCC(C)C1NC(=O)c2c1n(C)c1ccccc1c2=O,270.33199999999994,2.3690999999999995,1,3,2,51.1
NPA015319,O=C(O)c1ccc2c(c1)C(O)CO2,180.15899999999996,0.8106,2,3,1,66.76
NPA015325,C=C1[C@@H](O)[C@H]2O[C@]23C[C@H]2[C@H]4O[C@@]4(C)C(=O)[C@@]2(O)[C@]13C,264.27699999999993,-0.44780000000000036,2,5,0,82.59
NPA015329,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O,276.33599999999996,0.9639999999999997,3,3,4,78.43
NPA015331,O=C(O)Cc1coccc1=O,154.121,0.26689999999999986,1,3,2,67.51
NPA015335,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C=O)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,346.423,3.1397000000000004,2,3,3,91.67
NPA015343,COC(=O)/C=C/C#CC#C/C=C/CO,190.19799999999998,0.27089999999999986,1,3,2,46.53
NPA015345,COc1ccc(/C=c2/c(=O)[nH]/c(=C\c3ccccc3)c(=O)n2C)cc1,334.37500000000006,0.7397999999999993,1,4,3,64.09
NPA015346,C[C@@H]1CC[C@@H]2[C@@H]1C[C@H]1CC[C@@]2(C)O[C@]1(C)CO,238.37099999999995,2.9887000000000015,1,2,1,29.46
NPA015347,CC(C)=CCC[C@H](CC(=O)c1cc(O)ccc1O)C(=O)O,292.3310000000001,3.1178000000000017,3,4,7,94.83
NPA015350,CC(C)C1=C2C3=CC=C(C=O)C[C@H](O)[C@]3(C)CC[C@@]2(C)CC1,300.4419999999999,4.355500000000005,1,2,2,37.3
NPA015352,CC(C)[C@H]1C(=O)N[C@@H](C)C(=O)NCCC[C@H](NC(=O)/C=C/C=C/C=O)C(=O)N1C,406.4830000000001,-0.3197999999999954,3,5,5,124.68
NPA015356,O=C1C=Cc2cccc(O)c2CO1,176.17099999999996,1.4621999999999997,1,3,0,46.53
NPA015358,C=CC(Cl)[C@@](C)(O)c1cc(=O)c2c(CO)cc3c(c2o1)C(=O)c1c(O)cccc1C3=O,440.8350000000001,2.767200000000001,3,7,4,125.04
NPA015359,C=C1OC(=O)c2c(O)cc(O)c(C=O)c2[C@@H]1C,234.207,1.6979000000000004,2,5,1,83.83000000000001
NPA015361,C=C(CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,456.5790000000003,4.054600000000003,2,5,4,108.74000000000001
NPA015364,CC(/C=C/C(=O)NCCS(=O)(=O)O)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,394.4930000000001,2.0779,2,5,9,103.77999999999999
NPA015365,Cc1ccc(C(C)(O)CO)cc2c(C=O)ccc1-2,244.28999999999996,2.112120000000001,2,3,3,57.53
NPA015366,CC1=C(C)[C@@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23[C@H](O)[C@@H]2O[C@H]2[C@@](C)(O)C(=O)[C@@H](C)C/C=C/[C@H]3[C@@H]1O,481.58900000000017,1.7015999999999996,4,6,2,119.39
NPA015367,COc1cc(C)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,284.267,2.19022,2,5,1,83.83000000000001
NPA015368,O=C1C=C(CCC(=O)OCCc2ccc(O)cc2)CC1,274.316,2.547400000000001,1,4,6,63.60000000000001
NPA015369,CC1=CC=CC[C@H](C)NC(=O)C=CC=CC=C[C@H](C)[C@@H](O)[C@H](O)[C@@H](O)C[C@@H](O)/C=C/C=CC(C)=C1,483.64900000000017,3.594400000000004,5,5,0,110.02000000000001
NPA015371,CC(=O)OC1(C)C(=O)C=C2C=C(CC(C)O)OC=C2C1=O,292.287,0.9552999999999998,1,6,3,89.90000000000002
NPA015372,Cc1cc(O)c2c(c1)Sc1c(c(=O)oc3cc(O)cc(C)c13)N2,327.36100000000005,4.029240000000002,3,6,0,82.7
NPA015377,C[C@@]12CCC[C@]3(C)C4=CC(=O)OCC4=C[C@@H](OC1=O)[C@@H]23,274.316,2.1477000000000004,0,4,0,52.6
NPA015385,COC1=C(C)C(=O)c2c(cc(O)c3c2O[C@@H](C)[C@]3(C)C/C=C/C(C)(C)O)C1=O,386.4440000000001,3.447400000000003,2,6,4,93.06000000000002
NPA015387,CC(=O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C[C@H](O)[C@]12C,356.50600000000014,4.106400000000003,1,3,2,54.37
NPA015388,COc1cc(OC)c2c(O)c3c(cc2c1)[C@H](O)[C@H](C)OC3,290.315,2.5147000000000013,2,5,2,68.15
NPA015389,O=C(O)CCc1ccc(Oc2ccc(CCC(=O)O)cc2)cc1,314.33700000000005,3.5133,2,3,8,83.83
NPA015390,COC1CC(=O)[C@@]23C(=O)N[C@@H](CC(C)C)[C@@H]2[C@H](C)C(C)=C[C@@H]3/C=C(/C)CCC(O)C1=O,431.5730000000002,2.990000000000001,2,5,3,92.7
NPA015391,CN=C1NC(=O)[C@@H]([C@@H](C)c2c[nH]c3ccccc23)O1,257.29300000000006,1.7721999999999993,2,3,2,66.47999999999999
NPA015393,COc1cc(O)cc(C)c1C=O,166.176,1.5217200000000002,1,3,2,46.53
NPA015394,CO/N=C\C=C/C(=O)NC/C=C/[C@@H]1OC(=O)c2c(O)cccc2/C=C/C=C\C=C/[C@@H]1O,424.4530000000002,2.278500000000001,3,7,6,117.45000000000002
NPA015398,CC[C@H](C)[C@@H](O)[C@](C)(O)/C=C/C1=CC2=CC(=O)[C@](C)(O)[C@H](OC(C)=O)[C@H]2CO1,394.4640000000001,1.4226999999999994,3,7,6,113.29
NPA015400,Cc1c(O)c(C)c2c(c1O)C(=O)OC(C)(O)C2,238.23899999999998,1.1360400000000002,3,5,0,86.99000000000001
NPA015402,CCCCCCC[C@@H]1Cc2c(C)c(O)cc(O)c2CO1,278.39199999999994,4.208020000000006,2,3,6,49.69
NPA015409,COc1cc(O)c(C(C)=O)c(CC(=O)O)c1,224.21199999999996,1.2304999999999995,2,4,4,83.83000000000001
NPA015410,N#C[C@@H](O)P(=O)(O)O,137.031,-0.9939200000000001,3,3,1,101.55
NPA015411,CCOC(=O)c1c(O)cc(O)cc1CCCCCCC[C@H](C)O,324.4169999999999,3.5384000000000038,3,5,10,86.99000000000001
NPA015412,CCCCCC[C@H](C)C(=O)C1=C2C(C(=O)OC)=C3C=C(C)OC[C@H]3[C@]2(C)OC1=O,402.4870000000002,3.8075000000000028,0,6,8,78.9
NPA015413,CC(C)=CCc1ccc(=O)c2nc3c(CC=C(C)C)ccc(O)c3n(O)c1-2,364.4450000000001,4.461600000000003,2,5,4,75.35000000000001
NPA015414,CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,260.34000000000003,4.801000000000003,2,0,2,31.58
NPA015415,O=Cc1c(O)cccc1CCC(=O)O,194.18599999999992,1.2218999999999998,2,3,4,74.6
NPA015416,Cc1cc(O)c(C=O)c(Oc2c(O)c(C)c3c(c2O)C(=O)OC3)c1,330.292,2.695440000000001,3,7,3,113.29
NPA015421,CC(=O)OCCCCC[C@@H]1Cc2c(C)c(O)cc(O)c2C(=O)O1,322.35699999999997,2.611220000000001,2,6,6,93.06
NPA015423,CC(C)=CCc1cc(=O)cc2n(CC=C(C)C)c3cccc(C(=O)O)c3nc1-2,376.4560000000002,4.674400000000004,1,4,5,72.19
NPA015424,Cc1c(O)cc(CCCCC(C)(C)O)oc1=O,240.29899999999995,2.137520000000001,2,4,5,70.67
NPA015426,CC/C=C(\C)C[C@H](C)C[C@H](C)/C(O)=C1/C(=O)N[C@@H](Cc2ccc(O)cc2)C1=O,385.50400000000013,4.2230000000000025,3,4,8,86.63000000000001
NPA015427,CCCCCCCC(=O)NC1=CC(=O)C2CCCN12,264.369,2.3516000000000004,1,3,7,49.410000000000004
NPA015428,Cc1cc(=O)c2c(O)c3c(cc2o1)C(=O)c1cc(O)c(Cl)c(O)c1C3=O,372.71600000000007,2.6470200000000004,3,7,0,125.03999999999999
NPA015430,COc1cc(CCCO)oc(=O)c1,184.19099999999995,0.5732999999999999,1,4,4,59.67
NPA015431,O=C1C[C@H](O)[C@]2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1[C@H]2[C@H]1O[C@H]1C3=O,366.32500000000005,0.9605999999999999,4,7,0,127.59000000000002
NPA015432,CC=CC1=C(C=CCCO)COC1=O,194.23,1.3545,1,3,4,46.53
NPA015435,CC(C)(O)[C@H]1O[C@@]2(O)CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,451.56300000000016,3.2767000000000026,4,5,1,102.78
NPA015438,CNc1ccccc1-c1nc(C(=O)O)cs1,234.27999999999997,2.55,2,4,3,62.22
NPA015440,COCc1ccc(CO)n1CC(=O)O,199.206,0.21140000000000003,2,4,5,71.69
NPA015441,C/C(=C\C(=O)c1cc(O)c(O)cc1O)CC/C=C(\C)C(=O)O,306.314,2.7435,4,5,6,115.06000000000002
NPA015442,COc1cc(O)cc2c(C)cc(O)c(O)c2oc(C)c1,276.28799999999995,3.2994400000000037,3,5,1,83.06
NPA015443,C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C(CO)[C@](O)(CO)[C@@]2(C)CCCC(C)(C)[C@H]12,390.52000000000015,3.0750000000000024,3,5,6,86.99000000000001
NPA015444,CCC(=O)Nc1cc(=N)c2ncc3cc(C(=O)CCO)[nH]c1c32,312.32900000000006,1.54697,4,5,5,118.92999999999999
NPA015446,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,251.24599999999998,-0.9508000000000003,3,8,2,119.31
NPA015449,CC(=O)C1=C(O)[C@H]2[C@H]3c4c[nH]c5cccc(c45)C[C@H]3C(C)(C)N2C1=O,336.3910000000001,2.8279000000000005,2,3,1,73.4
NPA015450,COc1ccc2c3c(n(C(=O)C=C(C)C)c2c1)[C@H](C(C)(C)O)N1C(=O)[C@@H]2CCCN2C(=O)[C@]1(O)[C@H]3O,497.54800000000034,1.6371000000000002,3,8,3,132.54
NPA015451,CC1=CC[C@@]2(C[C@@H]1O)[C@@H](C(=O)O)CC[C@H]2C(C)C,252.35399999999996,2.840600000000001,2,2,2,57.53
NPA015452,C[C@@H]1C[C@@H](O)CCCc2cc(O)cc(O)c2C(=O)O1,266.293,1.7304000000000008,3,5,0,86.99000000000001
NPA015456,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C[C@@]12O[C@@H]1[C@H](O)C(CO)=C[C@H]2O,362.5100000000001,2.9670000000000023,3,4,3,73.22
NPA015457,CC1CC(=O)c2c(O)cccc2O1,178.18699999999998,1.7458999999999998,1,3,0,46.53
NPA015460,CC(=O)C#CC1=C[C@H](O)[C@H]2O[C@H]2[C@@H]1O,194.18599999999998,-0.992,2,4,0,70.06
NPA015461,C=C1CCC[C@@]2(C)C[C@H](O)[C@H](C(C)(C)O)C[C@@]12O,254.37,2.005700000000001,3,3,1,60.69
NPA015462,CC(C)[C@@H]1NC(=O)[C@@H](C[C@]2(O)c3ccccc3N3C(=O)[C@H](C)N[C@H]32)n2c1nc1ccccc1c2=O,473.5330000000002,1.7067999999999994,3,7,3,116.56000000000002
NPA015466,CC(=O)O[C@H](C[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)/C(C)=C/Cc1c(O)cc(C)c(C=O)c1O,430.54100000000017,4.670720000000005,2,6,7,100.9
NPA015467,O=C(O)CCC1OC(=O)C(O)=C1c1ccccc1,248.23399999999995,1.7459,2,4,4,83.83000000000001
NPA015470,CCCCC[C@@H](C/C=C/CCC(=O)O)OC,228.33199999999994,3.392800000000002,1,2,10,46.53
NPA015471,C[C@@H]1C[C@@H]2O[C@@H]2[C@H]2O[C@@H]2[C@@H](O)CC(=O)O1,214.21699999999996,-0.3924,1,5,0,71.59
NPA015473,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,246.266,1.2997,3,2,4,82.19
NPA015475,C=C1[C@@]2(C)C[C@H]3[C@@](C)(O)C4=CC(=O)OC(C)(C)C4=CC[C@]3(C)[C@]1(C(=O)OC)[C@@H](OC(C)=O)C2=O,472.5340000000003,2.5918,1,8,2,116.20000000000002
NPA015476,CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2[C@@](C)(O)CO,238.37099999999998,2.892400000000002,2,2,2,40.46
NPA015480,C[C@H](CCC1CCC(=O)O1)OC(=O)/C=C/[C@@H](O)CC[C@@H](C)O,314.378,1.4819999999999998,2,6,9,93.06000000000002
NPA015481,COc1cc(O)c2c(=O)oc(C)cc2c1,206.19699999999997,1.81562,1,4,1,59.67
NPA015483,C=C(C)C(CC/C(=C/CO)CCl)OC,218.724,2.515200000000001,1,2,7,29.46
NPA015485,C/C(=C\Cc1cc(C(=O)O)ccc1O)CC/C=C(\C)CC[C@H](O)[C@@]1(C)CCC(=O)O1,416.51400000000035,4.542500000000004,3,5,10,104.06
NPA015486,CCCCCCCC(OC)c1c(O)cc(O)cc1CC(=O)OC,324.41700000000003,3.8613000000000044,2,5,10,75.99000000000001
NPA015488,C[C@@H]1[C@H](CC[C@@H]2C[C@@H](O)CC(=O)O2)[C@H]2CCCCC2=C[C@H]1O,308.418,2.576500000000002,2,4,3,66.76
NPA015490,NC(N)=NCCC[C@@H]1NC(=O)[C@H]2CCCN2C1=O,253.30599999999993,-1.4705999999999975,3,3,4,113.81
NPA015491,CC1CC2=C(COC2=O)CC2CC(C)(C(=O)O)C(O)C12,280.32,1.3576000000000001,2,4,1,83.83000000000001
NPA015492,CC(=O)CC(O)CC(=O)NC(CO)CC(C)C,245.31899999999996,0.23970000000000008,3,4,8,86.63000000000001
NPA015493,CC1=CC(=O)C[C@H](O)[C@H]1O,142.154,-0.37270000000000003,2,3,0,57.53
NPA015494,C=CC(C)(C)c1[nH]c2ccccc2c1/C=C1\NC(=O)C2(O)C(O)CCN2C1=O,381.4320000000002,1.383999999999999,4,4,3,105.66000000000001
NPA015496,COc1cc(O)c2c(O)c3c(cc2c1)C[C@@H](CC(O)CC(O)CC(C)O)OC3=O,406.4310000000001,1.6139999999999999,5,8,7,136.68
NPA015501,O=C1C=C[C@@H](O)[C@@H]2C1=CCCC21Oc2cccc3cccc(c23)O1,320.34400000000005,3.1435000000000013,1,4,0,55.760000000000005
NPA015503,COC=CC(=O)c1cc2cnc3c(=N)cc(NC(=O)C(C)C)c([nH]1)c23,338.3670000000001,2.5706700000000007,3,5,5,107.92999999999999
NPA015504,COc1cc2oc(=O)cc(OC)c2c(C)c1-c1c(OC)cc2oc(=O)cc(OC)c2c1C,438.43200000000024,4.217640000000003,0,8,5,97.34000000000002
NPA015505,CC[C@H](C)C(=O)[C@@H](C)C1=CC(=O)C2=C(O[C@]3(C)CC[C@H]4O[C@@H](C(C)(C)O)C[C@H](O)[C@]4(C)[C@H]3C2)C1=O,488.6210000000003,3.454600000000003,2,7,5,110.13000000000001
NPA015506,CC1=C(O)C(=O)c2ccccc2C1=O,188.182,1.8976000000000002,1,3,0,54.37
NPA015507,Cc1c(O)c(C(=O)O)c2c3c1[C@H](C)[C@@H](C)O[C@@H]3[C@H]1CCCC[C@]1(O)O2,348.39500000000004,3.2333200000000026,3,5,1,96.22
NPA015508,CNC1C(O)CC(O[C@H]2C/C=C(/C)C/C(C)=C\C=C/CCCCNC(=O)/C=C\C=C/[C@@H]2C)OC1C,486.69700000000023,4.733000000000004,3,5,3,79.82000000000001
NPA015509,C/C=C/C1=C(C)C2=CC(=O)[C@@](C)(CC)[C@@H](O)C2=CO1,260.33299999999997,3.036900000000002,1,3,2,46.53
NPA015510,C[C@@H]1C[C@@H]2C=C[C@]3(O)COC(=O)[C@]3(C)[C@H]2C[C@H]1O,252.30999999999997,0.8735999999999999,2,4,0,66.76
NPA015511,CCC(O)CC[C@H]1Cc2c(C)c(O)c(C)c(O)c2C(=O)O1,294.34700000000004,2.347240000000001,3,5,4,86.99000000000001
NPA015512,C=C(C)[C@H]1COc2c(C)cc3oc4c(C[C@H](Cl)C(C)(C)O)ccc(O)c4c(=O)c3c2[C@@H]1O,458.93800000000016,4.499120000000006,3,6,4,100.13000000000001
NPA015513,COc1cc(C[C@]23C[C@@H]4CC(=O)[C@@]2(O)C[C@@](c2ccccc2)(O4)O3)oc(=O)c1,384.384,1.6957999999999998,1,7,4,95.2
NPA015516,C/C=C(\C)C(=O)[C@@H](C)C1=CC(=O)C2=C(O[C@@]3(C)CC[C@H]4O[C@@H](C(C)(C)O)CC[C@]4(C)[C@H]3[C@@H]2O)C1=O,486.6050000000003,3.374700000000003,2,7,4,110.13000000000002
NPA015517,CC(=O)OCC1=C(C=CCCC[C@H](C)O)[C@@H](O)[C@@H]2O[C@@]23C[C@H](O)C(C)(C)O[C@@H]13,396.48000000000013,1.3938999999999997,3,7,7,108.75000000000001
NPA015519,C=CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C\c2ccccc2)[nH]c1=O,348.40600000000006,0.9074999999999995,3,3,4,94.4
NPA015520,CC(C)(O)C1Cc2ccc(/C=C\CO)c(CO)c2O1,264.32099999999997,1.2588,3,4,4,69.92
NPA015522,CC(C)C(=O)O[C@@H]1c2c(cc(O)c3c2C(=O)c2cccc(O)c2-3)C(=O)[C@@]2(C)O[C@@H]12,394.3790000000001,2.9033000000000024,2,7,2,113.42999999999999
NPA015523,COC(=C\C(C)=C\[C@@H]1CCC[C@]2(O)O[C@@H]3C(=CC(=O)[C@@H]4O[C@H]34)[C@@H]12)/C=C/C(=O)O,388.41600000000017,1.884,2,6,5,105.59
NPA015524,C/C(C=O)=C\[C@]1(C)O[C@H](C)[C@](C)(O)[C@H]1O,214.261,0.4209000000000001,2,4,2,66.76
NPA015526,C/C(=C/Cc1ccc2oc3cc(C)cc(CO)c3c(=O)c2c1O)CO,340.37500000000006,2.9336200000000034,3,5,4,90.9
NPA015528,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@H]2CC[C@@H](O)C[C@H]2O1,368.34100000000007,1.9682000000000017,4,7,0,124.29
NPA015531,Cc1ccc(C=C[C@@]2(C)CC[C@@](C)(C=CC3=C[C@H](O)[C@](C)(O)C[C@@H]3O)O2)cc1,384.5160000000001,3.6951200000000037,3,4,4,69.92
NPA015532,O=C1C(O)=C(c2ccccc2)C2CCCN12,215.25200000000004,1.9603,1,2,1,40.540000000000006
NPA015533,C=N[C@@H]1[C@@H]2[C@@H]([C@@]3(C)CC[C@@H](C(C)(C)N=C)O3)CC[C@](C)(NC=O)[C@H]2CC[C@@]1(C)O,405.58300000000014,3.1644000000000014,2,5,6,83.28
NPA015536,CC(=O)OCC1=C[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@]2(C)CC[C@@]3(C)CCC(C(C)C)=C3[C@H]2CC1O,494.62500000000017,2.233700000000001,4,8,5,125.68000000000002
NPA015537,CO[C@@H](/C=C(\C)C1CC[C@H]2C3=CC(=O)[C@H]4CC(=CC[C@H](O)C4)[C@H]3CC[C@]12C)[C@@H](C)O,414.58600000000024,4.367500000000004,2,4,4,66.76
NPA015540,C=C/C=C/C=C/C(O)C(C)O,154.209,1.0265,2,2,4,40.46
NPA015542,Cc1cc(O)c(O)c(O)c1C(=O)O[C@@H]1C[C@]2(C)C1=C(CO)[C@@H](O)C1CC(C)(C)CC12,418.48600000000016,2.763020000000002,5,7,3,127.45000000000002
NPA015543,CC1=C[C@]2(C)/C=C(C)/C=C/C[C@@H](O)/C=C3/C=C/C(=C4\C(=O)O[C@]2(C[C@@H]1C)C4=O)OC3,408.4940000000002,3.877500000000003,1,5,0,72.83
NPA015544,C=C(C(=O)OC)[C@H]1CC(C)(C)[C@H]1C[C@H](O)C(=C)[C@H](O)CO,298.379,1.0383,3,5,7,86.99
NPA015547,COc1cc(O)c2c(=O)c3c(O)cc(C)cc3oc(=O)c2c1,300.266,2.034619999999999,2,6,1,96.97
NPA015548,C=C[C@]1(C)C=C2CC[C@@H]3C(C)(CC(=O)[C@H](O)[C@@]3(C)CO)C2CC1,318.45700000000005,3.2637000000000027,2,3,2,57.53
NPA015549,C/C=C/C1=CC2=CC(=O)[C@](C)(OC(=O)c3c(C)cc(O)cc3OC)[C@@H](O)[C@@H]2CO1,400.42700000000013,2.6011200000000008,2,7,4,102.29000000000002
NPA015553,Cn1c(=O)c(Cc2[nH]c3ccccc3c2CCO)c(O)c2ccccc21,348.40200000000004,2.8510000000000018,3,4,4,78.25
NPA015554,C/C=C/C1=C(C[C@H]2O[C@@H]2C)COC1=O,194.23,1.5933,0,3,3,38.83
NPA015555,C=C1CC[C@@H](O)C(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O,250.33799999999994,2.9268000000000023,2,2,3,57.53
NPA015557,COC(=O)[C@H](O)[C@@H](C(=O)SC[C@H](NC(C)=O)C(=O)O)C(C)C,335.37800000000004,-0.35839999999999916,3,7,8,130.0
NPA015559,CO[C@H]1C(C=O)=CC[C@@H]2C3=C(C(C)CO)CC[C@]3(C)CC[C@@]2(C)[C@H]1O,348.483,3.032700000000001,2,4,4,66.75999999999999
NPA015561,C=C1CO[C@@]2(O)[C@H]3O[C@]34[C@H](OC(=O)C(O)(CO)CC(C)CC(C)CC)CC[C@H](C)[C@@]4(C)C[C@@H]12,466.6150000000003,2.9527000000000023,3,7,8,108.75000000000001
NPA015562,COCC(O)C#C[C@@]12O[C@@H]1[C@@H](O)C=C[C@@H]2O,226.228,-1.5736999999999997,3,5,2,82.45
NPA015563,C=C1OC(=O)[C@@]23[C@H](C)[C@@H](CC(=O)[C@@H]2O)O[C@@H]13,224.21199999999996,-0.2195000000000002,1,5,0,72.83
NPA015566,CC[C@H](C)[C@@H]1NC(=O)/C(=C/c2ccccc2)NC1=O,258.32099999999997,1.6882,2,2,3,58.2
NPA015569,COc1c(C)occc1=O,140.13799999999998,0.9568199999999999,0,3,1,39.44
NPA015571,C/C(=C\Cc1c(O)cc(C)c(C=O)c1O)CC/C=C(\C)CCC(O)C(C)(C)O,390.5200000000001,4.346020000000006,4,5,10,97.99000000000001
NPA015573,COc1ccc2c3c([nH]c2c1)[C@@H]([C@@H](O)C(C)(C)O)N1C(=O)[C@H]2CCCN2C(=O)[C@]1(O)[C@@H]3OC,459.49900000000014,0.5723000000000003,4,7,4,135.56
